drug_chembl_id,drug_name,substrate_chembl_id,substrate_name,metabolite_chembl_id,metabolite_name,enzyme_name,enzyme_tid,organism,pathway_id,pathway_key,met_conversion,met_comment,references
CHEMBL1455,SULBACTAM,CHEMBL1455,ALTRETAMINE,CHEMBL3544898,MONOMETHYLMELAMINE,,,,1,,N-Demethylation,Organ: Unknown|Comment: Unsure on the actual metabolic route. Apparent metabolism is required for the drugs cytotoxic effects. Found in the urine,4414651
CHEMBL1455,SULBACTAM,CHEMBL1455,ALTRETAMINE,CHEMBL1231106,MELAMINE,,,,1,,N-Demethylation,Organ: Unknown|Comment: Unsure on the actual metabolic route. Apparent metabolism is required for the drugs cytotoxic effects. Found in the urine,4414651
CHEMBL1200585,SULBACTAM,CHEMBL1200585,OXYMETHOLONE,CHEMBL3544899,17BETA-HYDROXY-3-KETO-17ALPHA-METHYL-5ALPHA-ANDROSTONE-2-CARBOXYLIC ACID (A),,,,1,,Oxidation of the formyl at the 2 position to give a carboxylic acid,Organ: unknown|Comment: An intermediate not actually detected in the urine. In tautomer equilibrium with B,1567786; 8674183
CHEMBL1200585,SULBACTAM,CHEMBL3544899,17BETA-HYDROXY-3-KETO-17ALPHA-METHYL-5ALPHA-ANDROSTONE-2-CARBOXYLIC ACID (A),CHEMBL261514,17BETA-HYDROXY-17ALPHA-METHYL-5ALPHA-ANDROSTONE-3-ONE (6),,,,1,,Decarboxylation (removal of the carboxylic acid),Organ: unknown|Comment: Found in the urine. Also an intermediate in the metabolism of methyltesterone.,1567786; 8674183
CHEMBL1200585,SULBACTAM,CHEMBL261514,17BETA-HYDROXY-17ALPHA-METHYL-5ALPHA-ANDROSTONE-3-ONE (6),CHEMBL3544564,"""17ALPHA-METHYL-5ALPHA-ANDROSTONE-3ALPHA,17BETA-DIOL""",,,,1,,Reduction of the 3-keto group to a hydroxyl,Organ: unknown,8674183
CHEMBL1200585,SULBACTAM,CHEMBL3544565,OXYMETHOLONE_C,CHEMBL3544585,OXYMETHOLONE_M3,,,,1,,Selective reduction of the 2-keto group,Organ: unknown|Comment: A seco diacid found in small amounts in urine.,1567786
CHEMBL1200585,SULBACTAM,CHEMBL3544586,OXYMETHOLONE_M1,CHEMBL3544587,OXYMETHOLONE_M4,,,,1,,Oxidation,Organ: unknown|Comment: A seco diacid found in small amounts in urine. A regio-isomer of 5,1567786
CHEMBL1200585,SULBACTAM,CHEMBL3544586,OXYMETHOLONE_M1,CHEMBL3544635,OXYMETHOLONE_M5,,,,1,,Oxidation,Organ: unknown|Comment: A seco diacid found in small amounts in urine. A regio-isomer of 4,1567786
CHEMBL1200585,SULBACTAM,CHEMBL3544899,17BETA-HYDROXY-3-KETO-17ALPHA-METHYL-5ALPHA-ANDROSTONE-2-CARBOXYLIC ACID (A),CHEMBL3544585,OXYMETHOLONE_M3,,,,1,,Oxidative cleavage of the C2-C3 bond,Organ: unknown|Comment: A seco diacid found in small amounts in urine.,1567786
CHEMBL1200585,SULBACTAM,CHEMBL3544899,17BETA-HYDROXY-3-KETO-17ALPHA-METHYL-5ALPHA-ANDROSTONE-2-CARBOXYLIC ACID (A),CHEMBL3544657,OXYMETHOLONE_B,,,,1,,Tautomerisation,Organ: unknown|Comment: In tautomer equilibrium with A. Not detected in urine.,1567786
CHEMBL1200585,SULBACTAM,CHEMBL3544657,OXYMETHOLONE_B,CHEMBL3544585,OXYMETHOLONE_M3,,,,1,,epoxidation and epoxide opening.,Organ: unknown|Comment: A seco diacid found in small amounts in urine.,1567786
CHEMBL6067650,SULBACTAM,CHEMBL3544658,CATECHOL INTERMEDIATE,CHEMBL2074678,3-METHOXY-4-HYDROXYBEMZYLOXYMETHYL-FLUOROPHENYL PIPERIDINE,,,,1,,Methylation of the hydroxyl in the meta position,Organ: Liver|Comment: Subsequent glucuronidation and sulfation leads to the production of the predominant metabolites found in the urine and faeces.,0443051488; 10379420; 1388041
CHEMBL6067650,SULBACTAM,CHEMBL3544658,CATECHOL INTERMEDIATE,CHEMBL3544674,3-HYDROXYMETHYL-FLUOROPHENYL PIPERIDINE,,,,1,,Ether link cleavage removing the phenol,Organ: Liver|Comment: Subsequent glucuronidation leads to the production of the predominant metabolites found in the urine and faeces.,0443051488
CHEMBL628,SULBACTAM,CHEMBL628,PENTOXIFYLLINE,CHEMBL3544675,3-METHYL-1-(5-OXOHEXYL)XANTHINE,,,,1,,Demethylation at C7,Organ: Liver and red blood cells|Comment: Demethylation is a major route of metabolism for this drug.,0443051488
CHEMBL628,SULBACTAM,CHEMBL628,PENTOXIFYLLINE,CHEMBL1343,"""1-(3-CARBOXYPROPYL)-3,7-DIMETHYLXANTHINE""",,,,1,,Demethylation of part of the chain follwed by carboxylation,"""Organ: Liver and red blood cells|Comment: The major biotransformation product, active (contributes to the improvement of blood flow by decreasing its viscosity. Most likely by increasing cell flexibility) has  5 to 8 times the concentration levels in the plasma of the parent""",label/2012/018631s039lbl.pdf; 0443051488
CHEMBL1671,SULBACTAM,CHEMBL27,PROPRANOLOL,CHEMBL3544711,NAPHTHOXYLACTIC ACID,CYP1A2,CHEMBL3356,,1,,N-Dealkylation that results in a carboxylic acid,"""Organ: Liver|Comment: One of the major metabolites and routes of metabolism(represents 41% of the dose). Proceeds via an aldehyde intermediate. Can be formed via a different route of metabolism. ABOUT 20 METABOLITES AS THE METABOLIC REACTIONS CAN FOLLOW ON FROM EACH OTHER, ONE AFTER ANOTHER, BUT NOT ALL OF THESES METABOLITES HAVE BEEN FULLY CHARACTERISED""",label/2014/205410s000lbl.pdf; 0443051488; 6508983
CHEMBL1671,SULBACTAM,CHEMBL27,PROPRANOLOL,CHEMBL31888,DESISOPROPYL PROPRANOLOL,CYP1A2,CHEMBL3356,,1,,N-dealkylation,"""Organ: Liver|Comment: Part of the route to the production of Napthoxylactic acid formed via an aldehyde intermediate. Can also undergo conjugation with glucuronic acid. ABOUT 20 METABOLITES AS THE METABOLIC REACTIONS CAN FOLLOW ON FROM EACH OTHER, ONE AFTER ANOTHER, BUT NOT ALL OF THESES METABOLITES HAVE BEEN FULLY CHARACTERISED""",9780071624428; 6508983
CHEMBL1671,SULBACTAM,CHEMBL27,PROPRANOLOL,CHEMBL1137,4-HYDROXYPROPRANOLOL,CYP2D6,CHEMBL289,,1,,Aromatic Hydroxylation at position 4,"""Organ: Liver|Comment: The major route of metabolism (42% of dose undergoes this route) its glucuronide and sulfate conjugates are the predominant metabolites. Has equipotency to the parent but does not contribute to the overall pharmacological effect due to its very short half-life, it rapidly forms its inactive conjugates. ABOUT 20 METABOLITES AS THE METABOLIC REACTIONS CAN FOLLOW ON FROM EACH OTHER, ONE AFTER ANOTHER, BUT NOT ALL OF THESES METABOLITES HAVE BEEN FULLY CHARACTERISED""",label/2014/205410s000lbl.pdf; 0443051488; 9780071624428; 6508983
CHEMBL1737,SULBACTAM,CHEMBL192,SILDENAFIL,CHEMBL3544810,SILDENAFIL_M1,CYP2C9,CHEMBL3397,,1,,Mono-hydroxylation of either the aliphatic or piperazine moiety,Organ: Liver|Comment: Hydroxylation/oxidtaion is a major metabolic pathway.,21925973
CHEMBL1737,SULBACTAM,CHEMBL192,SILDENAFIL,CHEMBL3544810,SILDENAFIL_M1,CYP3A,CHEMBL2364675,,1,,Mono-hydroxylation of either the aliphatic or piperazine moiety,Organ: Liver|Comment: Hydroxylation/oxidtaion is a major metabolic pathway.,21925973
CHEMBL1737,SULBACTAM,CHEMBL192,SILDENAFIL,CHEMBL3544811,SILDENAFIL_M2,CYP2C9,CHEMBL3397,,1,,Mono-hydroxylation of either the aliphatic or piperazine moiety,Organ: Liver|Comment: Hydroxylation/oxidtaion is a major metabolic pathway.,21925973
CHEMBL1737,SULBACTAM,CHEMBL192,SILDENAFIL,CHEMBL3544811,SILDENAFIL_M2,CYP3A,CHEMBL2364675,,1,,Mono-hydroxylation of either the aliphatic or piperazine moiety,Organ: Liver|Comment: Hydroxylation/oxidtaion is a major metabolic pathway.,21925973
CHEMBL1737,SULBACTAM,CHEMBL192,SILDENAFIL,CHEMBL3544812,SILDENAFIL_M3,CYP2C9,CHEMBL3397,,1,,Mono-hydroxylation of either the aliphatic or piperazine moiety,Organ: Liver|Comment: Hydroxylation/oxidtaion is a major metabolic pathway.,21925973
CHEMBL1737,SULBACTAM,CHEMBL192,SILDENAFIL,CHEMBL3544812,SILDENAFIL_M3,CYP3A,CHEMBL2364675,,1,,Mono-hydroxylation of either the aliphatic or piperazine moiety,Organ: Liver|Comment: Hydroxylation/oxidtaion is a major metabolic pathway.,21925973
CHEMBL1737,SULBACTAM,CHEMBL192,SILDENAFIL,CHEMBL3544813,SILDENAFIL_M4,CYP2C9,CHEMBL3397,,1,,Mono-hydroxylation of either the aliphatic or piperazine moiety,Organ: Liver|Comment: Hydroxylation/oxidtaion is a major metabolic pathway.,21925973
CHEMBL112,SULBACTAM,CHEMBL112,ACETAMINOPHEN,CHEMBL3544802,SULFATE CONJUGATE OF ACETAMINOPHEN,SULT1A1,CHEMBL1743291,,1,,Sulfate cinjugation at the phenolic hydroxyl,"""Organ: Liver|Comment: Inactive makes up 25-35% of dose recovered in excreted material, one of the major routes of elimination of this drug.""",0443051488; 23462933
CHEMBL112,SULBACTAM,CHEMBL112,ACETAMINOPHEN,CHEMBL33232,N-ACETYL-P-BENZOQUINONEIMINE,CYP2E1,CHEMBL5281,,1,,Oxidation,Organ: Liver|Comment: A small proportion of the dose is converted to reactive intermediate which is potentially hepatotoxicity: it covalentyl binds to macromolecules such as proteins within the cell cauising oxidative stress and mitochondrial damage. Can undergo subsequent glutathione conjugation,0443051488; 23462933
CHEMBL112,SULBACTAM,CHEMBL33232,N-ACETYL-P-BENZOQUINONEIMINE,CHEMBL3544870,N-ACETYL-P-BENZOQUINONEIMINE GLUTATHIONE CONJUGATE,,,,1,,Glutathione conjugatio at the phenolic hydroxyl,"""Organ: Liver|Comment: Conjugation to glutathione leads to excretion, reducing thte toxicity if the reactive intermediate, in cases of overdosage, liver glutathione is depleted and the reactive intermediate metabolite begins to exert cytotoxicty""",0443051488; 23462933
CHEMBL112,SULBACTAM,CHEMBL3544870,N-ACETYL-P-BENZOQUINONEIMINE GLUTATHIONE CONJUGATE,CHEMBL3544871,MERCAPTURIC ACID,,,,1,,Cysteine conjugation,Organ: Liver|Comment: Another safe form of the reactive intermediate that leads to excretion,0443051488; 23462933
CHEMBL1455,SULBACTAM,CHEMBL1455,ALTRETAMINE,CHEMBL457723,PENTAMETHYLMELAMINE,,,,1,,N-Demethylation,Organ: Unknown|Comment: Unsure on the actual metabolic route. Apparent metabolism is required for the drugs cytotoxic effects. One of the principal urinary metabolites. Found in the urine.,8456a8db-a7f6-4bc0-86be-e9c8c374140b; 4414651
CHEMBL1455,SULBACTAM,CHEMBL1455,ALTRETAMINE,CHEMBL3544872,"""N2,N2,N4,N6-TETRAMETHYLMELAMINE""",,,,1,,N-Demethylation,Organ: Unknown|Comment: Unsure on the actual metabolic route. Apparent metabolism is required for the drugs cytotoxic effects. One of the principal urinary metabolites. Found in the urine.,8456a8db-a7f6-4bc0-86be-e9c8c374140b; 4414651
CHEMBL34259,SULBACTAM,CHEMBL34259,METHOTREXATE,CHEMBL3544661,7-HYDROXYMETHOTREXATE,Aldehyde Oxidase,CHEMBL3257,,1,,hydroxylation at position 7,Organ: Liver|Comment: It is unknown for whether it has a therapeutic or toxic effect; it is associated with renal and hepatic toxicity at high doses; does not possess the ability to significantly inhibit dihydrofolic acid reductase (DHFR),label/2011/011719s117lbl.pdf; 0443051488; 9780071624428
CHEMBL690,SULBACTAM,CHEMBL1144,PRAVASTATIN,CHEMBL3638304,3-ALPHA-HYDROXY METABOLITE,,,,1,,Isomerisation,Organ: Liver|Comment: A product of Isomerisation along with 6-epipravastatin. A product of one of the major biotransformation pathways of the parent drug,label/2012/019898s063s064lbl.pdf; 0443051488
CHEMBL690,SULBACTAM,CHEMBL1144,PRAVASTATIN,CHEMBL3544610,BETA-OXIDATION METABOLITE,,,,1,,Beta-oxidation of the carboxyl side-chain,Organ: Liver|Comment: Another centre of possible metabolism,0443051488
CHEMBL690,SULBACTAM,CHEMBL1144,PRAVASTATIN,CHEMBL3544612,DELTA-HYDROXYLATION METABOLITE,,,,1,,Delta-hydroxylation of the ester side-chain,Organ: Liver|Comment: Another centre of possible metabolism,0443051488
CHEMBL1034,SULBACTAM,CHEMBL139,DICLOFENAC,CHEMBL1030,4'-HYDROXY-DICLOFENAC,CYP2C9,CHEMBL3397,,1,,hydroxylation,"""Organ: Liver|Comment: The main metabolite of Diclofenac, it has weak pharmacological activity; can undergo subsequent glucuronide and sulfonation conjugation""",label/2009/022202lbl.pdf; label/2011/020142s021s022lbl.pdf; label/2016/022165s011lbl.pdf; 0443051488
CHEMBL1034,SULBACTAM,CHEMBL139,DICLOFENAC,CHEMBL1031,5'-HYDROXY-DICLOFENAC,CYP3A4,CHEMBL340,,1,,hydroxylation,Organ: Liver|Comment: can undergo subsequent glucuronide and sulfonation conjugation,label/2009/022202lbl.pdf; label/2011/020142s021s022lbl.pdf; label/2016/022165s011lbl.pdf; 11829203
CHEMBL1034,SULBACTAM,CHEMBL139,DICLOFENAC,CHEMBL1031,5'-HYDROXY-DICLOFENAC,CYP2C19,CHEMBL3622,,1,,hydroxylation,Organ: Liver|Comment: can undergo subsequent glucuronide and sulfonation conjugation,label/2009/022202lbl.pdf; label/2011/020142s021s022lbl.pdf; label/2016/022165s011lbl.pdf; 11829203
CHEMBL1034,SULBACTAM,CHEMBL139,DICLOFENAC,CHEMBL1031,5'-HYDROXY-DICLOFENAC,CYP2C18,CHEMBL2408,,1,,hydroxylation,Organ: Liver|Comment: can undergo subsequent glucuronide and sulfonation conjugation,label/2009/022202lbl.pdf; label/2011/020142s021s022lbl.pdf; label/2016/022165s011lbl.pdf; 11829203
CHEMBL1034,SULBACTAM,CHEMBL139,DICLOFENAC,CHEMBL1031,5'-HYDROXY-DICLOFENAC,CYP2B6,CHEMBL4729,,1,,hydroxylation,Organ: Liver|Comment: can undergo subsequent glucuronide and sulfonation conjugation,label/2009/022202lbl.pdf; label/2011/020142s021s022lbl.pdf; label/2016/022165s011lbl.pdf; 11829203
CHEMBL1034,SULBACTAM,CHEMBL139,DICLOFENAC,CHEMBL1031,5'-HYDROXY-DICLOFENAC,CYP2C8,CHEMBL3721,,1,,hydroxylation,Organ: Liver|Comment: can undergo subsequent glucuronide and sulfonation conjugation,label/2009/022202lbl.pdf; label/2011/020142s021s022lbl.pdf; label/2016/022165s011lbl.pdf; 11829203
CHEMBL1034,SULBACTAM,CHEMBL139,DICLOFENAC,CHEMBL1032,"""4',5-DIHYDROXY-DICLOFENAC""",,,,1,,hydroxylation,Organ: Liver|Comment: can undergo subsequent glucuronide and sulfonation conjugation,label/2009/022202lbl.pdf; label/2011/020142s021s022lbl.pdf; label/2016/022165s011lbl.pdf
CHEMBL1200506,SULBACTAM,CHEMBL532,ERYTHROMYCIN,CHEMBL3544730,METHYLATED METABOLITES,CYP3A4,CHEMBL340,,1,,N-methylation,Organ: Liver|Comment: erythromycin may inhibit the oxidation of other substrates of CYP3A4.,label/2013/060359s028lbl.pdf; 0443051488; 9780071624428
CHEMBL64,SULBACTAM,CHEMBL64,ISONIAZID,CHEMBL1203,ISONICOTINIC ACID,,,,1,,Dehydrazination,"""Organ: Liver and small Intestine (maybe the Brain and Kidney aswell)|Comment: Can undergo further glucuronide and glycine conjugation, but it is a widely variable process. One of the major products excreted in urine. No significant anti-bacterial (tuberculosis) activity.""",0443051488; 21844656; 22037847
CHEMBL64,SULBACTAM,CHEMBL64,ISONIAZID,CHEMBL1442231,N-ACETYL ISONIAZID,NAT2,CHEMBL3430873,,1,,N-acetylation of the hydrazine group,"""Organ: Liver and small Intestine (maybe the Brain and Kidney aswell)|Comment: Major metabolic pathway of isoniazid, one of the major excretion products found in urine. No significant anti-bacterial (tuberculosis) activity.""",0443051488; 21844656; 22037847
CHEMBL64,SULBACTAM,CHEMBL3091859,ACETYL HYDRAZINE,CHEMBL3091852,DIACETYL HYDRAZINE,CYP2E1,CHEMBL5281,,1,,Acetylation of hydrazine,Organ: Liver and small Intestine (maybe the Brain and Kidney aswell)|Comment: Found in urine,0443051488; 21844656; 22037847; 24383060
CHEMBL64,SULBACTAM,CHEMBL3091859,ACETYL HYDRAZINE,CHEMBL3091852,DIACETYL HYDRAZINE,NAT2,CHEMBL3430873,,1,,Acetylation of hydrazine,Organ: Liver and small Intestine (maybe the Brain and Kidney aswell)|Comment: Found in urine,0443051488; 21844656; 22037847; 24383060
CHEMBL64,SULBACTAM,CHEMBL1237174,HYDRAZINE,CHEMBL1160819,AMMONIA,,,,1,,Hydrazine decays to its constituent components including ammonia,Organ: Liver and small Intestine (maybe the Brain and Kidney aswell)|Comment: One of the metabolites possibly responsible for hepatotoxicity,21844656; 22037847
CHEMBL1083993,SULBACTAM,CHEMBL633,AMIODARONE,CHEMBL1600,DESETHYLAMIODARONE,CYP3A4,CHEMBL340,,1,,removal of one of the ethane groups from the N atom.,"""Organ: Liver and the intestines|Comment: Only metabolite that has been found in humans, in animals it has been reported to have electrophysiological and antiarrhythmic effects similar to that of amiodarone (prevents and suppresses arrhythmias), but its contribution to the effects of the parent drug are unknown. (maybe write what these effects are)""",label/2014/018972s048lbl.pdf; 0443051488
CHEMBL1083993,SULBACTAM,CHEMBL633,AMIODARONE,CHEMBL1600,DESETHYLAMIODARONE,CYP2C8,CHEMBL3721,,1,,removal of one of the ethane groups from the N atom.,"""Organ: Liver and the intestines|Comment: Only metabolite that has been found in humans, in animals it has been reported to have electrophysiological and antiarrhythmic effects similar to that of amiodarone (prevents and suppresses arrhythmias), but its contribution to the effects of the parent drug are unknown. (maybe write what these effects are)""",label/2014/018972s048lbl.pdf; 0443051488
CHEMBL1200750,SULBACTAM,CHEMBL643,PROMETHAZINE,CHEMBL3544890,N-DEMETHYLPROMETHAZINE,CYP2B6,CHEMBL4729,,1,,N-demethylation,Organ: Liver|Comment: Predominant metabolites but it is suggested that the parent drug metabolises to a much wider variety of compounds.,label/2004/07935s030lbl.pdf; 0443051488; 9780071624428; 9616188
CHEMBL374478,SULBACTAM,CHEMBL374478,RIFAMPIN,CHEMBL446290,25-DESACETYL-RIFAMPIN,,,,1,,Desacetylation (hydrolysis),Organ: Liver|Comment: Primary metabolite and metabolic pathway. Responsible for antibacterial activity of the drug. It is possible that Rifampin auto-induces its own metabolism.,"""label/2013/050420s075,050627s014lbl.pdf; 0443051488; 9780071624428"""
CHEMBL1399,SULBACTAM,CHEMBL1399,ANASTROZOLE,CHEMBL3544902,HYDROXY-ANASTROZOLE,CYP2C8,CHEMBL3721,,1,,Hydroxylation of the methyl group of the 2-methylpropionitrile moiety,Organ: Liver|Comment: The major oxidative metabolite and one of the primary major metabolic pathways. Primarily excreted in the urine as a glucuronide conjugate. No significant pharmacological activity. Found in the urine and plasma.,label/2014/020541s029lbl.pdf; 0443051488; 21175441
CHEMBL1399,SULBACTAM,CHEMBL1399,ANASTROZOLE,CHEMBL3544902,HYDROXY-ANASTROZOLE,CYP3A5,CHEMBL3019,,1,,Hydroxylation of the methyl group of the 2-methylpropionitrile moiety,Organ: Liver|Comment: The major oxidative metabolite and one of the primary major metabolic pathways. Primarily excreted in the urine as a glucuronide conjugate. No significant pharmacological activity. Found in the urine and plasma.,label/2014/020541s029lbl.pdf; 0443051488; 21175441
CHEMBL1399,SULBACTAM,CHEMBL1399,ANASTROZOLE,CHEMBL3544902,HYDROXY-ANASTROZOLE,CYP3A4,CHEMBL340,,1,,Hydroxylation of the methyl group of the 2-methylpropionitrile moiety,Organ: Liver|Comment: The major oxidative metabolite and one of the primary major metabolic pathways. Primarily excreted in the urine as a glucuronide conjugate. No significant pharmacological activity. Found in the urine and plasma.,label/2014/020541s029lbl.pdf; 0443051488; 21175441
CHEMBL1399,SULBACTAM,CHEMBL1399,ANASTROZOLE,CHEMBL3544770,ANASTROZOLE GLUCURONIDE CONJUGATE,UGT2B7,CHEMBL4370,,1,,"""Glucuronide conjugation, don't know where exactly.""",Organ: Liver|Comment: Glucuronidation is a significant pathway of metabolism.  The major conjugate metabolite and a major primary route of metabolism. Found in the urine and plasma. No significant pharmacological activity.,label/2014/020541s029lbl.pdf; 0443051488; 21175441
CHEMBL1399,SULBACTAM,CHEMBL1399,ANASTROZOLE,CHEMBL3544770,ANASTROZOLE GLUCURONIDE CONJUGATE,UGT1A4,CHEMBL3619,,1,,"""Glucuronide conjugation, don't know where exactly.""",Organ: Liver|Comment: Glucuronidation is a significant pathway of metabolism.  The major conjugate metabolite and a major primary route of metabolism. Found in the urine and plasma. No significant pharmacological activity.,label/2014/020541s029lbl.pdf; 0443051488; 21175441
CHEMBL1399,SULBACTAM,CHEMBL3544904,DESMETHYL ANASTROZOLE,CHEMBL3544518,DESMETHYL-BMPN-BENZOIC ACID,UDP-glucuronosyltransferases,,,1,,N-dealkylation and glucuronide conjugation to the carboxylic acid forming an ester,Organ: Liver|Comment: A minor route of metabolism,0443051488
